Time,GND_truth_X1,GND_truth_Y1,GND_truth_X2,GND_truth_Y2,est_X1,est_Y1,est_X2,est_Y2,
1.63018e+09,232.243,100.429,127.812,100.475,235.007,122.389,116.287,128.018,
1.63018e+09,232.144,100.284,127.994,100.168,235.007,122.389,116.287,128.018,
1.63018e+09,232.144,100.284,127.994,100.168,235.007,122.389,116.287,128.018,
1.63018e+09,231.951,100.029,128.083,100.034,235.007,122.389,116.287,128.018,
1.63018e+09,231.951,100.029,128.17,99.9127,233.511,120.007,117.457,125.666,
1.63018e+09,231.763,99.8346,128.341,99.7183,233.511,120.007,117.457,125.666,
1.63018e+09,231.671,99.7628,128.425,99.6464,233.511,120.007,117.457,125.666,
1.63018e+09,231.671,99.7628,128.425,99.6464,233.511,120.007,117.457,125.666,
1.63018e+09,231.491,99.6569,128.589,99.5405,233.511,120.007,117.457,125.666,
1.63018e+09,231.403,99.622,128.669,99.5055,233.511,120.007,117.457,125.666,
1.63018e+09,231.316,99.6025,128.748,99.4861,233.511,120.007,117.457,125.666,
1.63018e+09,231.231,99.598,128.826,99.4816,232.294,117.885,118.63,123.491,
1.63018e+09,231.146,99.6071,128.826,99.4816,232.294,117.885,118.63,123.491,
1.63018e+09,231.146,99.6071,128.903,99.4907,232.294,117.885,118.63,123.491,
1.63018e+09,230.982,99.6609,129.053,99.5447,232.294,117.885,118.63,123.491,
1.63018e+09,230.982,99.6609,129.053,99.5447,232.294,117.885,118.63,123.491,
1.63018e+09,230.823,99.761,129.127,99.5892,232.294,117.885,118.63,123.491,
1.63018e+09,230.745,99.8286,129.27,99.7129,232.294,117.885,118.63,123.491,
1.63018e+09,230.745,99.8286,129.27,99.7129,232.294,117.885,118.63,123.491,
1.63018e+09,230.593,99.9964,129.34,99.7919,232.294,117.885,118.63,123.491,
1.63018e+09,230.52,100.094,129.475,99.9796,231.301,116.055,119.824,121.56,
1.63018e+09,230.448,100.202,129.475,99.9796,231.301,116.055,119.824,121.56,
1.63018e+09,230.448,100.202,129.542,100.088,231.301,116.055,119.824,121.56,
1.63018e+09,230.376,100.322,129.607,100.208,231.301,116.055,119.824,121.56,
1.63018e+09,230.307,100.454,129.671,100.341,231.301,116.055,119.824,121.56,
